Incident Num,CAD Num,Inc Type Code,Inc Type Desc,Shift,Address,Apt,City,Zip,County,Station First Due,BC District,Fire District,Medic First Due,Pop Density,Response Type,911 Date,Notify Date,Arrival Date,Clear Date,Action Taken,Property Use,Property Loss,Property Value,Mutual Aid,Cause of Ignition,Fire Spread,Injury/Fatality,Geo Status,How Geocoded,Incident Date,Process Time,Unit Response Time,Total Response Time,Total Resource Time,Incident Category,Record ID,Inc Type Desc,X,Y
SM-2019-11587,2019-0013743,322,Vehicle accident with injuries,A,I25 SB at MM190,,UNINC DOUG,80108,Douglas,44,4,SOUTH METRO,44,RURAL,Emergent,4/10/2019 17:54,4/10/2019 17:55,4/10/2019 18:02,4/10/2019 18:36,Provide advanced life support (ALS); Transport person; Provide first aid &amp; check for injuries; Control traffic; Incident command; Investigate,Highway or divided highway,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/10/2019 17:54,0:49,7:05,7:54,41:49:00,"RESCUE, EMS",SM-196150,322 - Vehicle accident with injuries,-11674474.64,4792647.277
SM-2019-11600,2019-0013758,321,Emergency medical incident,A,3023 Danbury Avenue,,UNINC DOUG,80126,Douglas,17,2,SOUTH METRO,17,URBAN,Non-emergent,4/10/2019 19:22,4/10/2019 19:23,4/10/2019 19:34,4/10/2019 20:19,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/10/2019 19:22,0:37,11:05,11:42,56:41:00,"RESCUE, EMS",SM-196163,321 - Emergency medical incident,-11683139.75,4795874.746
SM-2019-11602,2019-0013760,741,Unintentional - sprinkler activation (no fire),A,9800 E IKEA Way,,CENTENNIAL,80112,Arapahoe,34,3,SOUTH METRO,34,URBAN,Emergent,4/10/2019 19:32,4/10/2019 19:33,4/10/2019 19:37,4/10/2019 20:02,"Systems and services, other","General retail, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/10/2019 19:32,0:19,4:13,4:32,30:02:00,"FALSE ALARM, FALSE CALL",SM-196165,741 - Unintentional - sprinkler activation (no fire),-11674643.84,4803928.472
SM-2019-11604,2019-0013762,651,"Smoke or odor investigation, no fire",A,5780 Amber Ridge Place,,CASTLE PINES,80108,Douglas,36,1,SOUTH METRO,36,SUBURBAN,Emergent,4/10/2019 19:41,4/10/2019 19:42,4/10/2019 19:54,4/10/2019 20:13,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/10/2019 19:41,0:50,12:01,12:51,31:35:00,GOOD INTENT CALL,SM-196167,"651 - Smoke or odor investigation, no fire",-11679838.01,4791627.457
SM-2019-11617,2019-0013782,600,"Good intent call, other",A,9035 E Phillips Drive,,CENTENNIAL,80112,Arapahoe,34,3,SOUTH METRO,34,URBAN,Non-emergent,4/10/2019 23:15,4/10/2019 23:15,4/10/2019 23:34,4/10/2019 23:40,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/10/2019 23:15,0:23,19:11,19:34,25:29:00,GOOD INTENT CALL,SM-196180,"600 - Good intent call, other",-11675614.55,4803477.905
SM-2019-11619,2019-0013786,550,"Public service assistance, other",A,19092 E Clear Creek Drive,,PARKER,80134,Douglas,46,4,SOUTH METRO,46,SUBURBAN,Non-emergent,4/10/2019 23:39,4/10/2019 23:40,4/10/2019 23:48,4/10/2019 23:58,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/10/2019 23:39,0:53,7:44,8:37,19:11,SERVICE CALL,SM-196182,"550 - Public service assistance, other",-11662579.04,4791944.788
SM-2019-11634,2019-0013802,600,"Good intent call, other",A,Pine Drive & Inspiration Drive,,UNINC DOUG,80138,Douglas,41,4,SOUTH METRO,41,RURAL,Emergent,4/11/2019 5:57,4/11/2019 5:58,4/11/2019 6:03,4/11/2019 6:12,"Investigate; Assistance, other","Residential street, road or residential driveway",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/11/2019 5:57,0:22,5:41,6:03,15:05,GOOD INTENT CALL,SM-196197,"600 - Good intent call, other",-11661343.39,4800940.952
SM-2019-11636,2019-0013804,321,Emergency medical incident,A,3091 Mill Vista Road,1120,UNINC DOUG,80129,Douglas,16,1,SOUTH METRO,16,URBAN,Non-emergent,4/11/2019 6:22,4/11/2019 6:22,4/11/2019 6:29,4/11/2019 7:11,Provide first aid &amp; check for injuries; Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/11/2019 6:22,0:25,6:32,6:57,49:02:00,"RESCUE, EMS",SM-196199,321 - Emergency medical incident,-11691913.95,4802364.57
SM-2019-11651,2019-0013824,321,Emergency medical incident,A,10100 Commons Street,124,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,SUBURBAN,Non-emergent,4/11/2019 9:01,4/11/2019 9:02,4/11/2019 9:07,4/11/2019 9:42,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/11/2019 9:01,0:23,5:35,5:58,40:20:00,"RESCUE, EMS",SM-196214,321 - Emergency medical incident,-11675418.63,4798221.337
SM-2019-11653,2019-0013826,611,Dispatched & cancelled enroute,A,S I25 Highway & E Castle Pines Parkway,,UNINC DOUG,80108.1,Douglas,44,4,SOUTH METRO,44,RURAL,Emergent,4/11/2019 9:07,4/11/2019 9:08,,4/11/2019 9:11,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/11/2019 9:07,0:28,0:00,0:00,3:53,GOOD INTENT CALL,SM-196216,611 - Dispatched & cancelled enroute,-11674587.07,4793671.529
SM-2019-11671,2019-0013849,321,Emergency medical incident,A,6240 S Broadway,,CENTENNIAL,80121,Arapahoe,12,2,SOUTH METRO,12,URBAN,Emergent,4/11/2019 11:23,4/11/2019 11:23,4/11/2019 11:29,4/11/2019 11:42,Provide basic life support (BLS); Provide first aid &amp; check for injuries,"Church, mosque, synagogue, temple, chapel",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/11/2019 11:23,0:32,5:21,5:53,19:20,"RESCUE, EMS",SM-196231,321 - Emergency medical incident,-11687166.17,4808462.715
SM-2019-11673,2019-0013851,321,Emergency medical incident,A,9858 E Mexico Avenue,1007,AURORA,80247,Denver,21,5,SOUTH METRO,21,URBAN,Non-emergent,4/11/2019 11:44,4/11/2019 11:45,4/11/2019 11:49,4/11/2019 12:21,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/11/2019 11:44,0:41,4:01,4:42,36:44:00,"RESCUE, EMS",SM-196233,321 - Emergency medical incident,-11674437.9,4820256.458
SM-2019-11688,2019-0013867,321,Emergency medical incident,A,14400 E Fremont Avenue,206,UNINC ARAP,80112,Arapahoe,35,5,SOUTH METRO,42,SUBURBAN,Non-emergent,4/11/2019 14:04,4/11/2019 14:04,4/11/2019 14:11,4/11/2019 14:42,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/11/2019 14:04,0:49,6:23,7:12,38:44:00,"RESCUE, EMS",SM-196249,321 - Emergency medical incident,-11668566.91,4805644.28
SM-2019-10435,2019-0012379,321,Emergency medical incident,C,2100 W Littleton Boulevard,232,LITTLETON,80120,Arapahoe,11,2,SOUTH METRO,11,URBAN,Non-emergent,4/1/2019 10:06,4/1/2019 10:07,4/1/2019 10:12,4/1/2019 10:56,Transport person; Provide advanced life support (ALS),Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 10:06,0:55,4:07,5:02,49:49:00,"RESCUE, EMS",SM-195008,321 - Emergency medical incident,-11689978.1,4809741.457
SM-2019-10437,2019-0012381,321,Emergency medical incident,C,18900 E Mainstreet,223,PARKER,80134,Douglas,41,4,SOUTH METRO,41,URBAN,Non-emergent,4/1/2019 10:09,4/1/2019 10:10,4/1/2019 10:17,4/1/2019 11:00,Provide advanced life support (ALS); Transport person,Residential board and care,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 10:09,1:14,6:23,7:37,50:41:00,"RESCUE, EMS",SM-195010,321 - Emergency medical incident,-11662931.92,4796118.616
SM-2019-10450,2019-0012401,321,Emergency medical incident,C,9800 E IKEA Way,,CENTENNIAL,80112,Arapahoe,34,3,SOUTH METRO,34,URBAN,Non-emergent,4/1/2019 13:21,4/1/2019 13:21,4/1/2019 13:27,4/1/2019 14:05,Provide advanced life support (ALS); Transport person,"General retail, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 13:21,0:24,5:07,5:31,43:26:00,"RESCUE, EMS",SM-195023,321 - Emergency medical incident,-11674643.84,4803928.472
SM-2019-10452,2019-0012404,611,Dispatched & cancelled enroute,C,20000 I-25 SB,,GREENWOOD VILLAGE,80222,Denver,32,3,SOUTH METRO,32,URBAN,Emergent,4/1/2019 13:36,4/1/2019 13:37,,4/1/2019 13:47,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 13:36,0:45,0:00,0:00,11:05,GOOD INTENT CALL,SM-195025,611 - Dispatched & cancelled enroute,-11677450.21,4811060.828
SM-2019-10454,2019-0012406,321,Emergency medical incident,C,19600 Victorian Drive,13,PARKER,80138,Douglas,41,4,SOUTH METRO,41,URBAN,Non-emergent,4/1/2019 13:49,4/1/2019 13:50,4/1/2019 13:53,4/1/2019 14:46,"Emergency medical services, other","24-hour care Nursing homes, 4 or more persons",NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/1/2019 13:49,0:40,3:18,3:58,56:31:00,"RESCUE, EMS",SM-195027,321 - Emergency medical incident,-11661977.91,4796417.328
SM-2019-10467,2019-0012420,321,Emergency medical incident,C,2972 W Long Drive,B,LITTLETON,80120,Arapahoe,16,1,SOUTH METRO,16,URBAN,Non-emergent,4/1/2019 15:35,4/1/2019 15:36,4/1/2019 15:43,4/1/2019 16:08,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 15:35,0:38,6:45,7:23,32:45:00,"RESCUE, EMS",SM-195040,321 - Emergency medical incident,-11691280.54,4804728.568
SM-2019-10469,2019-0012423,550,"Public service assistance, other",C,E Dry Creek Road & S Logan Drive,,LITTLETON,80122,Arapahoe,15,2,SOUTH METRO,15,URBAN,Non-emergent,4/1/2019 16:06,4/1/2019 16:06,4/1/2019 16:15,4/1/2019 16:18,Investigate,"Residential street, road or residential driveway",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 16:06,0:39,8:20,8:59,12:05,SERVICE CALL,SM-195042,"550 - Public service assistance, other",-11686687.5,4805187.858
SM-2019-10484,2019-0012440,321,Emergency medical incident,C,7180 S Sheridan Court,,UNINC JEFF,80128,Jefferson,13,1,SOUTH METRO,13,URBAN,Non-emergent,4/1/2019 17:37,4/1/2019 17:37,4/1/2019 17:42,4/1/2019 18:19,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 17:37,0:21,5:11,5:32,42:05:00,"RESCUE, EMS",SM-195057,321 - Emergency medical incident,-11694600.09,4805966.388
SM-2019-10486,2019-0012442,735,Malfunction - due to alarm system activation,C,825 Northridge Road,,UNINC DOUG,80126,Douglas,18,2,SOUTH METRO,18,URBAN,Emergent,4/1/2019 17:55,4/1/2019 17:55,4/1/2019 18:08,4/1/2019 18:09,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 17:55,0:25,12:09,12:34,14:22,"FALSE ALARM, FALSE CALL",SM-195059,735 - Malfunction - due to alarm system activation,-11686090.83,4802090.226
SM-2019-10501,2019-0012457,321,Emergency medical incident,C,E Orchard Road & Greenwood Plaza Boulevard,,GREENWOOD VILLAGE,80111,Arapahoe,32,3,SOUTH METRO,32,URBAN,Non-emergent,4/1/2019 19:29,4/1/2019 19:30,4/1/2019 19:34,4/1/2019 20:10,Provide advanced life support (ALS); Transport person,Vehicle parking area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 19:29,0:41,3:47,4:28,41:02:00,"RESCUE, EMS",SM-195074,321 - Emergency medical incident,-11677356.7,4809365.764
SM-2019-10503,2019-0012459,321,Emergency medical incident,C,535 W Castle Pines Parkway,,CASTLE PINES,80108,Douglas,36,1,SOUTH METRO,36,SUBURBAN,Non-emergent,4/1/2019 19:49,4/1/2019 19:50,4/1/2019 19:53,4/1/2019 20:25,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 19:49,0:37,3:43,4:20,36:07:00,"RESCUE, EMS",SM-195076,321 - Emergency medical incident,-11676938.14,4789593.897
SM-2019-10518,2019-0012476,321,Emergency medical incident,C,2135 W Chenango Avenue,,LITTLETON,80120,Arapahoe,11,2,SOUTH METRO,11,URBAN,Non-emergent,4/1/2019 22:10,4/1/2019 22:10,4/1/2019 22:14,4/1/2019 22:46,Transport person; Provide advanced life support (ALS),"Health care, detention, & correction, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 22:10,0:21,4:29,4:50,36:18:00,"RESCUE, EMS",SM-195091,321 - Emergency medical incident,-11690076.06,4812052.276
SM-2019-10520,2019-0012478,321,Emergency medical incident,C,8899 E Prentice Avenue,BLDG 5,GREENWOOD VILLAGE,80111.1,Arapahoe,31,5,SOUTH METRO,31,URBAN,Non-emergent,4/1/2019 23:04,4/1/2019 23:05,4/1/2019 23:13,4/1/2019 23:52,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 23:04,0:46,7:32,8:18,47:48:00,"RESCUE, EMS",SM-195094,321 - Emergency medical incident,-11675856.11,4811018.917
SM-2019-10535,2019-0012498,321,Emergency medical incident,B,709 W Littleton Boulevard,105,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Emergent,4/2/2019 7:36,4/2/2019 7:37,4/2/2019 7:43,4/2/2019 8:10,Provide advanced life support (ALS); Transport person,Business office,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/2/2019 7:36,0:27,5:59,6:26,33:32:00,"RESCUE, EMS",SM-195109,321 - Emergency medical incident,-11688156.92,4809932.199
SM-2019-10553,2019-0012518,321,Emergency medical incident,B,200 W Sterne Parkway,105,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Non-emergent,4/2/2019 10:40,4/2/2019 10:40,4/2/2019 10:42,4/2/2019 11:27,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/2/2019 10:40,0:32,1:59,2:31,47:12:00,"RESCUE, EMS",SM-195126,321 - Emergency medical incident,-11687540.21,4806903.883
SM-2019-10555,2019-0012520,321,Emergency medical incident,B,12350 E Arapahoe Road,,CENTENNIAL,80112,Arapahoe,35,5,SOUTH METRO,31,URBAN,Non-emergent,4/2/2019 10:54,4/2/2019 10:55,4/2/2019 10:58,4/2/2019 11:30,Provide advanced life support (ALS),Business office,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/2/2019 10:54,1:19,3:17,4:36,36:36:00,"RESCUE, EMS",SM-195128,321 - Emergency medical incident,-11671292.01,4807132.13
SM-2019-10570,2019-0012537,321,Emergency medical incident,B,1500 W Littleton Boulevard,,LITTLETON,80120,Arapahoe,11,2,SOUTH METRO,11,URBAN,Non-emergent,4/2/2019 12:50,4/2/2019 12:51,4/2/2019 12:55,4/2/2019 13:23,Provide advanced life support (ALS); Transport person,Vehicle parking area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/2/2019 12:50,0:29,4:34,5:03,33:16:00,"RESCUE, EMS",SM-195141,321 - Emergency medical incident,-11689245.62,4809794.922
SM-2019-10572,2019-0012539,325,Vehicle accident with no injuries,B,18515 E Smoky Hill Road,,CENTENNIAL,80015,Arapahoe,22,5,SOUTH METRO,23,URBAN,Emergent,4/2/2019 13:02,4/2/2019 13:02,4/2/2019 13:06,4/2/2019 13:22,Investigate; Control traffic; Refer to proper authority,Bank,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/2/2019 13:02,0:37,3:23,4:00,20:25,"RESCUE, EMS",SM-195143,325 - Vehicle accident with no injuries,-11663210.22,4810729.885
SM-2019-10638,2019-0012616,611,Dispatched & cancelled enroute,B,4100 E Dry Creek Road,,CENTENNIAL,80122,Arapahoe,15,2,SOUTH METRO,15,URBAN,Emergent,4/2/2019 22:54,4/2/2019 22:54,,4/2/2019 22:59,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/2/2019 22:54,0:25,0:00,0:00,5:21,GOOD INTENT CALL,SM-195209,611 - Dispatched & cancelled enroute,-11681796.12,4804906.216
SM-2019-10651,2019-0012631,321,Emergency medical incident,B,18912 E Briargate Lane,1C,PARKER,80134,Douglas,41,4,SOUTH METRO,41,URBAN,Non-emergent,4/3/2019 6:04,4/3/2019 6:04,4/3/2019 6:10,4/3/2019 7:00,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/3/2019 6:04,0:35,6:10,6:45,56:04:00,"RESCUE, EMS",SM-195222,321 - Emergency medical incident,-11662926.35,4796564.523
SM-2019-10653,2019-0012634,321,Emergency medical incident,B,22422 E Mainstreet,,PARKER,80138,Douglas,41,4,SOUTH METRO,41,URBAN,Non-emergent,4/3/2019 7:30,4/3/2019 7:31,4/3/2019 7:36,4/3/2019 8:03,Provide advanced life support (ALS); Transport person,Alcohol or substance abuse recovery center,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/3/2019 7:30,0:31,4:53,5:24,32:46:00,"RESCUE, EMS",SM-195224,321 - Emergency medical incident,-11657643.13,4796118.616
SM-2019-10670,2019-0012654,551,Assist police or other governmental agency,B,5100 S Picadilly Street,,UNINC ARAP,80015,Arapahoe,23,5,SOUTH METRO,23,URBAN,Emergent,4/3/2019 10:14,4/3/2019 10:14,4/3/2019 10:20,4/3/2019 10:30,"Assistance, other",High school/junior high school/middle school,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/3/2019 10:14,0:21,6:24,6:45,16:10,SERVICE CALL,SM-195241,551 - Assist police or other governmental agency,-11659078.04,4811481.386
SM-2019-10688,2019-0012675,414,Natural gas or LPG leak (inside),B,6403 W Gould Drive,,UNINC JEFF,80123,Jefferson,13,1,SOUTH METRO,13,URBAN,Emergent,4/3/2019 12:27,4/3/2019 12:28,4/3/2019 12:35,4/3/2019 12:44,Investigate; Remove hazard,1 or 2 family residence,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/3/2019 12:27,0:27,7:47,8:14,16:58,HAZARDOUS CONDITION,SM-195256,414 - Natural gas or LPG leak (inside),-11696013.84,4809933.644
SM-2019-10690,2019-0012677,322,Vehicle accident with injuries,B,6021 S Liverpool Street,,CENTENNIAL,80016,Arapahoe,23,5,SOUTH METRO,23,SUBURBAN,Non-emergent,4/3/2019 12:43,4/3/2019 12:43,4/3/2019 12:47,4/3/2019 13:25,Provide advanced life support (ALS); Transport person; Investigate,"Street, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/3/2019 12:43,0:21,3:39,4:00,42:05:00,"RESCUE, EMS",SM-195258,322 - Vehicle accident with injuries,-11660321.48,4809033.433
SM-2019-10708,2019-0012697,321,Emergency medical incident,B,S Santa Fe Drive & Blakeland Drive,,UNINC DOUG,80125,Douglas,16,1,SOUTH METRO,16,URBAN,Non-emergent,4/3/2019 15:07,4/3/2019 15:07,4/3/2019 15:10,4/3/2019 15:40,Provide advanced life support (ALS),Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/3/2019 15:07,0:32,2:24,2:56,32:56:00,"RESCUE, EMS",SM-195273,321 - Emergency medical incident,-11692560.71,4802364.57
SM-2019-10711,2019-0012699,321,Emergency medical incident,B,8851 E Florida Avenue,,UNINC ARAP,80247,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,4/3/2019 15:23,4/3/2019 15:24,4/3/2019 15:28,4/3/2019 15:48,Provide advanced life support (ALS); Investigate,"Parking garage, general vehicle",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/3/2019 15:23,0:27,4:20,4:47,24:59:00,"RESCUE, EMS",SM-195275,321 - Emergency medical incident,-11675767.06,4821070.881
SM-2019-10726,2019-0012720,736,Malfunction - due to carbon monoxide detector activation,B,7170 S Tamarac Court,,CENTENNIAL,80112,Arapahoe,33,3,SOUTH METRO,32,URBAN,Non-emergent,4/3/2019 18:50,4/3/2019 18:51,4/3/2019 18:57,4/3/2019 19:07,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/3/2019 18:50,0:22,6:30,6:52,17:01,"FALSE ALARM, FALSE CALL",SM-195290,736 - Malfunction - due to carbon monoxide detector activation,-11676993.8,4806031.389
SM-2019-10728,2019-0012722,322,Vehicle accident with injuries,B,E Mainstreet & S Jordan Road,,PARKER,80134,Douglas,45,4,SOUTH METRO,41,SUBURBAN,Emergent,4/3/2019 18:59,4/3/2019 19:00,4/3/2019 19:07,4/3/2019 19:20,Investigate,Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/3/2019 18:59,0:19,7:07,7:26,20:57,"RESCUE, EMS",SM-195292,322 - Vehicle accident with injuries,-11665549.04,4795697.259
SM-2019-10811,2019-0012826,321,Emergency medical incident,A,2766 E Euclid Avenue,,CENTENNIAL,80121,Arapahoe,14,3,SOUTH METRO,37,URBAN,Non-emergent,4/4/2019 14:10,4/4/2019 14:11,4/4/2019 14:16,4/4/2019 14:47,Provide basic life support (BLS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/4/2019 14:10,0:29,5:15,5:44,36:51:00,"RESCUE, EMS",SM-195375,321 - Emergency medical incident,-11683833.27,4807425.393
SM-2019-10825,2019-0012841,353,Extrication of victims(s) from elevator,A,6200 S Syracuse Way,,GREENWOOD VILLAGE,80111,Arapahoe,32,3,SOUTH METRO,32,URBAN,Non-emergent,4/4/2019 15:11,4/4/2019 15:11,4/4/2019 15:17,4/4/2019 15:22,Investigate,Business office,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/4/2019 15:11,0:26,5:37,6:03,11:27,"RESCUE, EMS",SM-195388,353 - Extrication of victims(s) from elevator,-11677213.1,4808464.16
SM-2019-10827,2019-0012844,321,Emergency medical incident,A,7332 S Tamarac Street,,CENTENNIAL,80112,Arapahoe,33,3,SOUTH METRO,32,URBAN,Non-emergent,4/4/2019 15:35,4/4/2019 15:35,4/4/2019 15:38,4/4/2019 16:25,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/4/2019 15:35,0:30,3:14,3:44,50:09:00,"RESCUE, EMS",SM-195390,321 - Emergency medical incident,-11677022.74,4805583.616
SM-2019-10829,2019-0012846,321,Emergency medical incident,A,6500 S Dayton Street,E102,CENTENNIAL,80111.1,Arapahoe,31,5,SOUTH METRO,31,URBAN,Non-emergent,4/4/2019 15:54,4/4/2019 15:55,4/4/2019 15:59,4/4/2019 16:50,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/4/2019 15:54,0:57,4:30,5:27,56:24:00,"RESCUE, EMS",SM-195392,321 - Emergency medical incident,-11674579.28,4807579.973
